CGscore_indel_gene_count_2	ExAC_zScore_pLI	ExAC_zScore_indel	min_D_Frequency	gene_count	HI_DDDperc_haploinsufficient_gene_count	morbidGene_count
0	0	-10.0	0.0	0	0	0
0	0	0.347861446388129	-1.0	1	0	1
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.00126982	1	0	0
1	8	1.48526943273778	-1.0	47	4	7
1	0	-10.0	-1.0	16	0	1
0	0	-2.5918278276671	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
1	6	1.4411104949487799	-1.0	27	2	2
0	0	-2.62354415217069	0.00055869	11	0	1
0	0	1.17216140767721	-1.0	2	0	0
0	1	0.47184646935960395	0.00047795	1	0	0
1	13	1.4695606853730199	-1.0	76	11	7
0	1	1.9359635343385602	-1.0	1	0	1
0	0	-10.0	0.0	13	0	0
0	6	0.157235840337764	-1.0	61	1	5
0	0	-10.0	0.00086814	5	0	0
0	0	0.0870002371222173	0.00035847	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.00063291	1	0	0
0	1	-2.29389280386687	-1.0	23	0	2
0	0	0.10763375540933501	-1.0	1	0	1
0	0	-2.62354415217069	0.00016489	2	0	1
1	12	1.50199270075813	-1.0	112	9	18
1	1	-2.62354415217069	0.0625	1	1	1
0	0	0.3378794007654881	-1.0	1	0	0
0	5	1.28008098953073	-1.0	85	4	13
0	0	-10.0	-1.0	1	0	0
0	0	-0.374421311446558	-1.0	1	1	0
0	0	-10.0	-1.0	32	0	0
0	1	0.56479108503472	-1.0	22	0	1
1	1	-10.0	-1.0	1	1	1
0	0	0.6219981799572679	-1.0	1	1	1
1	1	0.4331403762970871	-1.0	2	1	1
1	3	-0.6433234301924511	-1.0	12	3	1
0	0	-10.0	0.0	0	0	0
0	0	2.2308552628235296	-1.0	2	0	0
0	0	0.752462919397159	-1.0	1	0	1
0	0	-10.0	0.0	0	0	0
0	3	-1.72971111424726	0.00030636	32	2	5
1	1	-10.0	-1.0	1	1	1
0	0	-10.0	0.0	0	0	0
0	0	-2.62354415217069	0.00025529999999999997	2	0	2
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.00242565	1	0	0
0	0	-2.5292794599183903	-1.0	1	0	1
0	0	-10.0	0.0	0	0	0
1	1	-0.187906812449808	-1.0	1	0	1
0	0	0.98094074863602	-1.0	1	0	0
0	1	0.56479108503472	-1.0	86	1	2
0	6	0.157235840337764	-1.0	72	1	7
0	0	1.0828425498816	-1.0	51	0	0
0	0	-10.0	0.14921220000000002	3	0	0
0	0	-10.0	0.0	3	0	0
0	1	0.243888056535067	-1.0	2	0	1
0	0	-10.0	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-0.32018180995843104	-1.0	1	0	0
1	1	0.9508009646254079	-1.0	15	1	1
0	1	1.06051580378052	-1.0	1	1	1
0	0	0.09845663792536698	0.00036014	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	1	0.951519687204577	-1.0	25	1	4
0	0	-1.9857157126788705	-1.0	3	0	1
2	13	1.2465392427648798	-1.0	72	14	10
0	0	-2.62354415217069	0.00120696	1	0	1
0	0	-10.0	0.0	0	0	0
0	0	-10.0	-1.0	44	0	0
0	0	-10.0	-1.0	1	0	0
0	1	0.402281488155448	-1.0	5	2	1
2	11	1.3035119827160901	-1.0	156	3	13
0	1	1.4212533218728	0.00047905	1	1	0
0	0	-1.27395095198562	0.0	74	0	0
0	0	-10.0	0.00177667	12	0	0
0	0	-10.0	0.05140693	1	0	0
0	0	0.317649352984032	-1.0	2	0	1
0	0	-10.0	0.00353021	1	0	1
0	0	-10.0	0.00151216	1	0	0
0	0	-10.0	0.0	0	0	0
0	1	-1.0179577593231701	-1.0	1	1	0
0	0	-10.0	0.0	0	0	0
7	69	2.8382315800597597	-1.0	630	38	61
0	0	-10.0	-1.0	1	0	0
0	0	-1.88685934144353	-1.0	4	0	2
1	7	0.859912418798648	-1.0	48	0	4
0	1	-10.0	0.00134508	1	0	0
0	1	0.252932427725493	-1.0	5	0	0
0	14	1.3615024375720501	-1.0	140	4	17
0	1	1.3037349969453702	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	1	0.834914446109961	-1.0	1	0	0
0	0	-10.0	0.004922999999999999	4	0	1
1	9	1.31888126588995	-1.0	48	0	9
0	0	-10.0	0.0	0	0	0
0	1	0.56479108503472	-1.0	37	1	2
0	0	-10.0	0.0	0	0	0
0	0	-2.62354415217069	-1.0	11	0	0
0	0	-10.0	-1.0	1	0	0
4	19	1.06559126337403	-1.0	123	10	13
0	0	-10.0	0.0	0	0	0
0	1	0.610413252105088	-1.0	1	0	0
0	0	0.110609011097513	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	-1.0	1	0	0
0	1	-0.0118225175302774	-1.0	32	0	3
1	1	-10.0	0.03622678	2	0	1
0	1	0.8741061858536909	-1.0	1	1	0
0	1	-0.0303586891779316	-1.0	4	1	1
1	5	1.3037349969453702	-1.0	27	0	2
0	0	0.875474184803359	0.02748502	1	1	1
0	0	-2.62354415217069	0.00024009999999999998	1	0	0
1	3	-2.43368646987224	-1.0	12	0	4
0	1	-10.0	-1.0	1	0	1
0	0	-10.0	0.022765999999999998	10	0	0
0	6	0.157235840337764	-1.0	62	1	5
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.00080477	1	0	1
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.00073979	2	0	1
1	1	1.2436537566261399	-1.0	7	0	1
0	0	-10.0	0.04573748	1	0	0
1	9	1.22398527634323	-1.0	88	5	10
0	0	-2.62354415217069	0.00014535	1	0	0
1	1	-10.0	-1.0	2	1	1
0	0	-10.0	0.0	0	0	0
0	0	-0.532334084828335	-1.0	2	0	0
0	0	-0.845716356727038	-1.0	2	0	0
0	0	-10.0	0.00039105	1	0	0
0	1	0.4985957374591429	-1.0	28	0	2
0	0	0.204160449214041	-1.0	1	0	1
0	0	-1.13567815586132	-1.0	1	0	0
0	0	-10.0	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	2	0.646364499756372	-1.0	4	0	1
0	0	-10.0	0.0	0	0	0
2	1	-10.0	-1.0	21	0	2
1	2	2.36767871426022	0.01536227	9	1	1
0	1	-10.0	0.00026427	2	0	1
1	4	1.7720140434745801	-1.0	27	1	1
0	0	-10.0	0.0	0	0	0
0	0	-0.0702548912336731	-1.0	1	0	1
0	0	-10.0	0.0	0	0	0
0	0	0.85424823460251	-1.0	2	0	2
0	3	1.28008098953073	-1.0	52	2	8
0	15	1.08397183145715	-1.0	122	4	20
0	1	0.147309979458737	-1.0	2	1	0
0	0	-10.0	0.0	0	0	0
0	1	-0.532334084828335	-1.0	10	1	1
0	2	-10.0	-1.0	3	0	1
0	0	-10.0	0.0	0	0	0
0	0	1.31614220601568	0.00024009999999999998	1	0	0
0	1	-0.13716842432880302	0.02841678	1	1	0
0	4	1.07692607938418	-1.0	33	0	5
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	3	1.0861096669767198	-1.0	51	2	5
0	0	-10.0	0.0	0	0	0
0	0	-0.4011230116691961	0.41959845	1	0	1
0	0	0.113610653221766	-1.0	1	0	1
0	1	0.792824526410222	0.00023898	1	1	0
0	0	-10.0	-1.0	2	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	3	1.396521438495	-1.0	24	3	3
1	1	1.17050478891126	-1.0	11	3	2
0	1	-10.0	0.00875513	1	0	0
0	0	-10.0	0.13868613	1	0	0
0	0	-10.0	0.00711354	4	0	2
0	1	-2.62354415217069	0.00024180000000000002	20	1	2
0	0	-10.0	0.00109439	1	0	0
0	3	1.04439189654375	-1.0	32	0	4
1	7	1.20674210291898	-1.0	30	2	3
0	0	-2.2090601684015696	-1.0	3	0	1
0	0	-10.0	0.0	0	0	0
0	0	-10.0	-1.0	1	0	0
0	0	0.0662420012125209	-1.0	1	0	0
0	0	-2.62354415217069	0.00311682	1	0	1
1	1	-10.0	-1.0	1	1	1
0	0	-1.48097488682558	-1.0	1	0	0
0	0	-2.62354415217069	0.00150602	1	1	0
0	0	0.4039687356664121	-1.0	1	0	1
0	0	-2.62354415217069	-1.0	1	0	1
0	1	0.0318310426670483	0.01948579	1	0	0
0	4	-1.72971111424726	0.00030636	33	2	6
0	4	-1.28111807364655	-1.0	32	2	5
0	0	0.567417362388481	0.03747963	1	0	0
1	3	0.756126189909533	-1.0	48	11	5
0	0	-2.62354415217069	0.01831303	1	0	0
0	0	-10.0	0.0	0	0	0
1	19	1.4773479533645901	-1.0	145	6	22
0	0	0.133670507473905	0.00010212	5	0	0
0	0	-2.07664790954157	0.00095579	2	0	1
0	1	2.37448020126227	0.04102802	1	1	0
0	1	0.9143622385841872	-1.0	25	2	1
0	0	-10.0	0.00764296	14	0	0
1	9	1.46694399873328	-1.0	106	4	17
0	0	-10.0	-1.0	5	0	0
0	1	-10.0	-1.0	1	0	1
0	0	-10.0	-1.0	1	0	0
0	0	-0.807902299547855	0.0	81	0	0
0	1	-0.16824607621243	-1.0	1	0	1
0	0	-2.07664790954157	-1.0	2	0	1
0	0	-10.0	0.0	0	0	0
0	11	1.29212189495688	-1.0	121	1	19
0	0	0.111713260481866	-1.0	1	0	0
0	1	0.49041671173337603	-1.0	2	0	1
0	0	-10.0	0.0	0	0	0
0	1	-10.0	-1.0	6	0	1
0	0	-0.807902299547855	0.0	81	0	0
0	10	1.42984751071446	-1.0	80	3	8
0	0	-0.602579877642989	-1.0	3	0	0
2	6	-0.5886240209393829	-1.0	24	3	1
0	0	-10.0	-1.0	4	0	0
1	6	1.41338495639277	-1.0	48	3	11
0	0	-0.5886240209393829	0.0	22	0	0
0	0	-10.0	0.0049508	1	0	0
0	0	-10.0	-1.0	2	0	0
0	0	0.691574460736017	0.04036244	1	0	0
0	3	1.29231994213647	-1.0	43	1	4
0	0	-2.62354415217069	0.00156892	7	1	1
0	4	-1.28111807364655	-1.0	33	2	5
0	1	0.312230252433078	0.02592852	1	1	0
0	1	1.0517051820849201	-1.0	4	2	1
1	5	-0.807902299547855	-1.0	68	5	10
0	0	-10.0	0.0	0	0	0
0	0	-10.0	-1.0	27	0	0
1	6	1.4411104949487799	-1.0	32	3	2
3	15	1.9467612163594	-1.0	106	4	19
0	0	-0.482671060177989	-1.0	1	0	1
1	2	1.99563169699579	-1.0	10	2	2
0	0	0.412244548931226	0.03300971	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.03334931	4	0	0
0	0	-10.0	0.00889328	1	0	0
0	7	1.45150606482943	-1.0	51	4	5
0	0	-2.62354415217069	0.00055869	19	0	1
0	0	-10.0	0.03898305	4	0	0
0	0	-0.32018180995843104	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.00156892	2	0	1
0	0	2.2308552628235296	-1.0	2	0	0
0	0	-10.0	-1.0	1	0	0
0	0	0.0700864075986751	0.24994636	1	0	0
1	1	-0.0656499860581845	0.00019329	1	1	1
2	14	1.3035119827160901	-1.0	162	5	13
0	0	-10.0	0.0	0	0	0
0	1	0.545296990646531	-1.0	5	0	1
0	0	-10.0	0.0	0	0	0
0	4	1.23369258295349	-1.0	72	5	12
0	1	-1.4401620437534999	0.00020424	1	1	0
0	4	-1.72971111424726	0.00030636	30	2	6
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.01764234	2	0	0
1	4	1.13378803553115	-1.0	20	5	3
0	4	0.7793492881408249	-1.0	52	0	6
0	0	-10.0	0.03458749	5	0	0
0	0	-10.0	0.0	3	0	0
0	0	-0.807902299547855	0.0	82	0	0
0	0	-10.0	0.00923799	22	0	1
11	22	-10.0	-1.0	151	11	17
1	14	1.30299495697354	-1.0	145	1	20
0	0	0.576900657543406	-1.0	2	0	1
0	0	-2.62354415217069	-1.0	1	0	0
0	0	-10.0	0.00803265	1	0	0
1	5	-0.807902299547855	-1.0	87	5	10
0	3	1.28008098953073	-1.0	48	2	8
0	0	-0.00272190900027315	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.00196541	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-0.196181909715335	-1.0	1	0	0
0	0	-0.5709181228327671	-1.0	7	0	0
0	0	1.1611281711623602	-1.0	1	0	1
0	0	-10.0	-1.0	1	0	0
0	0	-2.62354415217069	0.00154627	1	0	0
0	0	0.33701195969938696	-1.0	1	0	0
0	7	1.42984751071446	-1.0	61	2	5
0	10	0.7327405384946519	-1.0	135	5	12
0	0	0.20739658899949398	0.02165088	1	0	0
0	0	0.7050668100924828	-1.0	2	1	1
0	1	0.0367050456570148	-1.0	1	0	0
0	0	-2.62354415217069	0.00081489	1	0	1
1	5	-0.807902299547855	-1.0	71	5	10
0	1	-2.62354415217069	0.00229958	1	1	0
0	0	-0.589224910963229	0.00361303	1	0	0
0	0	-10.0	0.0	3	0	0
0	1	0.762763298652388	-1.0	4	0	1
0	10	1.09702677889687	-1.0	53	9	5
1	3	-2.43368646987224	-1.0	12	0	4
1	6	1.48713163573331	-1.0	61	4	6
0	0	-10.0	0.0	3	0	0
0	0	1.28008098953073	0.0	48	0	0
0	1	0.24330688841341197	-1.0	1	0	0
1	3	1.13727799129132	-1.0	11	2	1
0	0	-10.0	-1.0	1	0	0
0	0	0.152818946874673	-1.0	10	0	1
0	0	-0.807902299547855	-1.0	22	1	5
0	4	1.0861096669767198	-1.0	39	3	4
2	2	-10.0	-1.0	14	0	3
0	0	-10.0	-1.0	1	0	0
0	0	0.98094074863602	0.00167284	1	0	0
1	6	0.6927505060532099	-1.0	54	7	4
0	0	-10.0	-1.0	2	0	0
0	1	1.25977458409673	0.00035847	2	0	0
0	0	0.498450968929395	0.00173913	1	0	0
0	0	-0.37109065410390796	-1.0	1	0	0
0	0	0.569929825159075	-1.0	1	0	1
1	11	1.32849163577931	-1.0	63	8	13
0	0	-10.0	0.00264633	2	0	2
0	0	-10.0	0.0	0	0	0
0	0	-2.62354415217069	0.00245817	1	1	0
0	0	-10.0	0.0	0	0	0
1	0	-0.10327454467294	-1.0	2	1	1
1	24	0.424807764617463	-1.0	191	11	21
0	0	-10.0	-1.0	1	0	0
0	0	-2.62354415217069	0.0	1	0	0
1	6	-0.807902299547855	-1.0	77	5	10
0	3	0.157235840337764	-1.0	34	0	3
0	0	-2.62354415217069	-1.0	1	0	1
1	4	1.13378803553115	-1.0	28	5	3
1	1	1.30998296999155	-1.0	1	1	1
0	0	-10.0	0.00544056	2	0	0
0	0	-10.0	-1.0	1	0	0
0	1	0.56479108503472	-1.0	71	1	2
0	5	1.4088415861286003	-1.0	15	0	2
2	6	1.21266324761534	-1.0	44	10	8
0	0	-10.0	0.00430534	2	0	0
0	0	-10.0	-1.0	1	0	0
0	1	0.546862578433469	-1.0	1	0	0
2	9	1.93084738537485	-1.0	86	1	8
0	0	-10.0	0.01478307	26	0	0
0	0	-10.0	0.03661625	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	0.369089896536192	-1.0	13	0	3
0	3	0.639250613128325	-1.0	75	0	1
0	0	-10.0	0.0	0	0	0
0	0	-0.539413890385214	0.03316008	1	0	1
1	1	-0.0656499860581845	0.00067254	2	1	1
0	0	-10.0	0.0	0	0	0
1	8	1.7524427125723099	-1.0	137	3	10
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.00880448	12	0	0
0	4	-1.28111807364655	-1.0	32	2	5
0	0	0.23039903266139197	0.00063291	1	0	0
0	1	1.23298308089885	-1.0	1	1	1
1	1	-10.0	-1.0	1	1	1
1	1	-0.194711367710565	-1.0	8	1	2
0	0	0.20968990235780202	-1.0	1	0	0
0	0	0.635401501089041	0.00015318	1	1	0
0	0	-10.0	0.0	0	0	0
0	0	-0.532334084828335	-1.0	2	0	0
0	0	-1.72971111424726	0.0	32	0	0
0	3	-2.62354415217069	0.00026427	37	1	4
0	0	-10.0	0.03159851	1	1	1
0	0	0.793510748064211	-1.0	5	0	0
0	1	1.13145078898758	-1.0	1	0	1
0	0	-10.0	0.0	0	0	0
1	9	1.7524427125723099	-1.0	166	3	12
1	2	0.188704531318703	-1.0	23	1	4
1	9	1.31888126588995	-1.0	47	0	9
0	0	-10.0	0.00582406	2	0	1
0	0	-10.0	0.01478307	30	0	0
0	0	-10.0	0.0	0	0	0
0	1	0.719721249211785	0.01619213	1	1	0
0	0	0.0877800042286186	0.11778703	1	0	1
0	1	0.994575308874723	0.00071693	1	0	1
0	0	1.8265513064118701	0.0	61	0	0
0	0	-10.0	-1.0	2	0	0
0	0	0.36635238146981003	-1.0	1	0	0
1	6	1.7720140434745801	-1.0	34	1	2
0	16	1.55813762358154	-1.0	149	9	19
1	6	1.41849104353075	-1.0	29	5	6
0	5	1.32849163577931	-1.0	36	4	11
0	1	0.545296990646531	-1.0	5	0	1
0	3	-1.72971111424726	-1.0	48	2	5
0	1	0.9708421928203741	-1.0	1	1	0
0	0	0.79449528667533	-1.0	1	0	0
0	0	0.476709287115426	0.61643836	19	0	0
0	0	-0.532334084828335	-1.0	2	0	0
0	0	0.584413299731105	-1.0	1	1	1
0	0	-10.0	0.01001504	7	0	0
2	9	1.93084738537485	-1.0	86	1	8
0	0	-10.0	0.0	0	0	0
0	0	0.11902845110864999	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	0.395250335670266	-1.0	1	0	0
0	0	1.02955798472276	-1.0	7	0	1
0	0	-10.0	0.0	0	0	0
1	3	0.188704531318703	-1.0	45	1	5
0	0	-0.181642444924893	0.00083642	2	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.01062673	3	0	0
0	1	1.22041569714049	-1.0	16	1	4
0	0	-0.0099947629380129	-1.0	12	0	0
0	1	0.9163220827461259	-1.0	5	2	2
0	0	-0.154526953159023	-1.0	2	0	0
0	0	0.746996201748693	0.01683867	1	0	0
0	0	-0.0288729382200931	-1.0	3	0	0
3	15	1.6960168290578503	-1.0	97	10	14
0	0	-10.0	0.0	0	0	0
0	0	-1.18278709618643	0.00124631	1	1	0
0	0	-10.0	-1.0	1	0	0
0	1	-2.29389280386687	-1.0	13	0	2
0	2	1.00822262866364	-1.0	17	0	3
0	0	-2.62354415217069	0.0	36	0	0
0	0	-10.0	0.02905823	6	0	0
0	0	0.691574460736017	0.00154594	1	0	0
1	1	1.2017802643594	-1.0	2	1	1
0	0	0.665636180851708	0.00024009999999999998	1	0	0
0	0	-10.0	0.0058037	1	0	0
0	0	-10.0	0.0	0	0	0
1	1	0.14864323333335	-1.0	1	1	1
0	1	0.11293192147842696	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
1	3	-2.43368646987224	-1.0	12	0	4
0	0	-10.0	0.0	0	0	0
0	0	0.48035701309511	0.00477897	1	0	0
0	0	-10.0	0.0	0	0	0
0	1	1.86899545060294	-1.0	7	0	0
0	0	-10.0	0.0	0	0	0
0	7	1.3333513446358702	-1.0	99	6	9
0	1	-1.17524250155096	0.03061224	4	0	1
0	0	-10.0	0.04989549	1	0	0
1	5	1.7720140434745801	-1.0	30	1	1
0	11	1.17711239791026	-1.0	94	10	11
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.00016175	1	0	0
0	0	-2.62354415217069	0.00036217	1	1	1
1	12	1.1373000330118002	-1.0	94	5	8
1	1	-0.0656499860581845	0.00067254	2	1	1
0	3	0.736842200198351	-1.0	60	2	7
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	-1.0	1	0	1
0	0	0.7873234711205491	-1.0	1	0	0
0	0	-0.0848145284785865	0.0010754000000000002	1	1	0
1	7	0.9880167666717208	-1.0	134	2	9
0	10	1.50199270075813	-1.0	113	6	13
0	0	-10.0	0.0	0	0	0
0	0	0.811125039812537	-1.0	42	0	2
0	7	1.09702677889687	-1.0	32	6	4
0	0	-0.585943195073228	-1.0	1	0	1
0	4	-1.72971111424726	0.00030636	30	2	6
0	1	0.101139032949806	-1.0	1	0	0
1	1	-0.0656499860581845	0.00016175	2	1	1
1	8	2.37448020126227	-1.0	57	6	12
0	0	-10.0	0.0	0	0	0
1	17	1.3873603476144498	-1.0	88	4	10
0	0	-2.29296171142882	-1.0	1	1	1
0	0	-0.8501366906717479	-1.0	1	0	0
3	26	1.02879269617358	-1.0	250	17	20
0	6	1.45150606482943	-1.0	46	3	3
0	0	0.132502713159561	0.00047795	1	0	0
0	3	0.496277733952136	-1.0	38	2	2
1	0	-10.0	-1.0	9	0	2
0	0	-2.62354415217069	0.00154627	1	0	0
0	2	-2.62354415217069	-1.0	49	1	3
0	0	-0.210092806627726	-1.0	1	0	0
0	1	0.8555314159651899	-1.0	2	1	0
1	1	0.25473035075343	-1.0	1	1	1
0	2	-10.0	-1.0	12	0	2
0	10	1.4079461944491003	-1.0	113	19	15
0	0	-10.0	0.01478307	26	0	0
0	6	0.0796823866230987	-1.0	49	1	4
0	0	-10.0	0.12166172	1	0	1
0	0	-1.18278709618643	0.00272457	2	1	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.00014497	1	0	0
1	15	3.81305866495071	-1.0	138	16	12
0	0	0.800151997265602	0.00023898	1	0	0
0	9	1.29231994213647	-1.0	113	2	12
0	0	-10.0	0.0	0	0	0
0	1	-0.13716842432880302	0.00043464	1	1	0
0	1	-10.0	0.00083033	1	1	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	-2.62354415217069	0.00038673	1	0	0
1	12	1.31888126588995	-1.0	57	0	9
0	1	-2.0553241351038603	-1.0	1	1	0
0	0	-10.0	0.00059744	1	0	0
0	0	-10.0	0.0	4	0	0
2	13	1.41849104353075	-1.0	65	8	13
0	4	0.20079176691925305	-1.0	31	0	3
0	0	-0.39984167098181395	-1.0	1	0	0
0	2	1.08397183145715	-1.0	29	1	8
1	5	1.7720140434745801	-1.0	30	1	1
1	1	-10.0	-1.0	1	1	1
0	0	-0.0338948037118454	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	-2.62354415217069	0.00150875	1	1	1
0	0	-1.55062274525009	-1.0	2	0	1
0	0	-0.5402582252472601	0.00228833	4	0	0
1	3	-2.43368646987224	-1.0	12	0	4
0	0	0.558349073647658	0.00048019	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-0.0189070479930998	-1.0	2	0	0
0	1	1.4212533218728	0.00111783	1	1	0
0	0	-2.62354415217069	-1.0	1	0	1
0	4	1.1443822818762601	-1.0	18	0	2
0	0	0.674025239253574	-1.0	2	0	0
0	9	1.42984751071446	-1.0	84	2	8
0	3	-0.47259721764453	-1.0	25	1	3
0	0	-10.0	0.00017705	1	0	0
0	0	-10.0	-1.0	1	0	0
1	10	1.31888126588995	-1.0	52	0	9
0	1	0.7967260573019251	0.00440806	1	1	0
0	0	-10.0	0.0	0	0	0
1	0	-10.0	-1.0	5	0	1
0	0	-10.0	0.0	0	0	0
2	9	1.3035119827160901	-1.0	138	2	13
2	4	1.7350032922044398	-1.0	11	4	3
1	3	0.188704531318703	-1.0	45	1	5
0	0	-10.0	0.0	0	0	0
0	7	0.90373360497361	-1.0	43	3	4
0	0	-2.62354415217069	0.00180449	1	0	1
0	0	0.355806239641631	-1.0	1	0	0
0	0	-10.0	0.00025529999999999997	2	0	1
1	8	0.444476334476984	-1.0	39	0	6
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0210205	12	0	0
0	0	-1.73819872405626	-1.0	1	0	0
0	0	-1.11146890858499	-1.0	1	0	0
1	3	0.756126189909533	-1.0	32	10	5
0	0	-1.3687099286846598	-1.0	1	0	0
0	0	-0.313203676664416	-1.0	1	0	0
1	7	0.7785331924002841	-1.0	82	4	11
0	0	1.2060549074984699	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-0.38635212390726703	-1.0	2	0	0
2	9	1.93084738537485	-1.0	81	1	8
0	0	-2.62354415217069	-1.0	1	0	1
0	0	-10.0	0.0	0	0	0
0	0	0.4196134968833421	-1.0	1	0	0
0	1	1.4212533218728	-1.0	1	1	0
0	2	1.7524427125723099	-1.0	35	1	3
0	0	-10.0	0.0	0	0	0
0	0	0.201250830630553	-1.0	4	0	1
1	5	1.10692331271928	-1.0	18	3	5
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
4	16	1.45964435239449	-1.0	93	9	15
1	0	0.212885971152668	-1.0	1	0	1
0	4	-0.63556578144683	-1.0	24	3	2
0	0	-10.0	0.0	0	0	0
0	0	0.12326296233438401	-1.0	1	0	0
0	1	0.39520445070105703	-1.0	1	0	0
0	0	-10.0	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	-0.0798708996007251	0.01463075	1	1	0
0	1	-2.29389280386687	-1.0	11	0	2
1	2	0.5615698960116321	-1.0	51	1	6
1	2	1.06845873118958	-1.0	10	1	1
0	0	-10.0	0.0	0	0	0
0	0	-2.62354415217069	0.00926267	1	0	0
0	0	-10.0	0.00026902	1	1	1
0	0	-2.62354415217069	-1.0	4	0	1
0	0	-0.259923151313496	-1.0	1	0	0
0	9	1.29231994213647	-1.0	151	4	18
0	0	-10.0	0.0030303	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	-1.09311518487637	0.00021802	2	0	0
0	0	-10.0	0.0	0	0	0
0	0	-1.22195380127925	-1.0	1	0	1
0	0	-10.0	0.00024734	2	0	0
0	4	0.37005902428744303	-1.0	67	2	6
0	7	1.28008098953073	-1.0	95	4	15
0	0	-0.09494351031493099	0.03112314	1	1	0
0	7	0.7378851196009419	-1.0	84	2	14
0	0	1.2882194886691398	-1.0	3	0	0
0	0	-10.0	0.0	0	0	0
0	0	-2.62354415217069	0.00025529999999999997	2	0	2
0	0	-10.0	0.0	0	0	0
0	0	-10.0	-1.0	24	0	0
2	5	0.674045204445602	-1.0	38	2	7
0	0	-2.3680571756634703	0.00205083	1	0	1
0	0	0.536970701720814	-1.0	1	0	0
0	1	-2.4936458670035	-1.0	3	1	1
0	0	-1.7016340348768002	0.00053156	1	0	0
1	1	-10.0	-1.0	2	1	1
0	0	-10.0	-1.0	11	0	0
0	1	-10.0	0.04015193	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.00028948	3	0	0
0	0	0.772417419911	-1.0	1	0	1
0	0	-10.0	0.00090457	1	0	1
0	6	1.32849163577931	-1.0	33	6	10
1	6	0.9880167666717208	-1.0	114	2	9
0	0	0.31971326560683	-1.0	1	0	0
0	1	1.4212533218728	0.0016889	1	1	0
4	19	1.06559126337403	-1.0	124	10	13
0	1	0.934181886951315	-1.0	1	1	1
1	5	-2.46581011772843	-1.0	42	4	4
0	0	-1.98349559963795	0.359375	1	0	0
0	0	-10.0	0.01705007	1	0	0
0	4	1.45150606482943	-1.0	36	2	3
0	0	-10.0	0.0	0	0	0
0	1	0.49041671173337603	0.00035847	2	0	1
0	0	-10.0	0.03439526	4	0	0
0	0	-10.0	0.0	0	0	0
0	1	-10.0	-1.0	1	1	0
1	2	-0.342768526872973	-1.0	2	2	2
0	0	-10.0	0.0	0	0	0
0	0	-10.0	-1.0	1	0	0
0	0	-0.807902299547855	0.0	71	0	0
2	4	-10.0	-1.0	36	0	3
0	0	-10.0	0.0	0	0	0
50	98	-10.0	-1.0	591	36	89
0	7	1.4317630465713105	-1.0	44	2	3
1	0	-10.0	-1.0	5	0	1
0	0	1.27336211785224	-1.0	1	0	1
0	0	-10.0	0.0	0	0	0
0	0	-0.00392597047454657	-1.0	1	0	0
0	2	0.8726611178641109	-1.0	14	1	2
